county,office,district,party,candidate,votes
Anderson,Presidential Preference,NA,Democratic,"Bradley, Bill",168
Anderson,Presidential Preference,NA,Democratic,"Gore, Al",2863
Anderson,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",15
Anderson,Presidential Preference,NA,Democratic,Uncommitted,47
Anderson,Presidential Preference,NA,Democratic,Write-In,0
Anderson,Presidential Preference,NA,Republican,"Bauer, Gary",10
Anderson,Presidential Preference,NA,Republican,"Bush, George W.",2426
Anderson,Presidential Preference,NA,Republican,"Forbes, Steve",9
Anderson,Presidential Preference,NA,Republican,"Hatch, Orrin",4
Anderson,Presidential Preference,NA,Republican,"Keyes, Alan",286
Anderson,Presidential Preference,NA,Republican,"McCain, John",512
Anderson,Presidential Preference,NA,Republican,Uncommitted,9
Anderson,Presidential Preference,NA,Republican,Write-In,0
Bedford,Presidential Preference,NA,Democratic,"Bradley, Bill",571
Bedford,Presidential Preference,NA,Democratic,"Gore, Al",3769
Bedford,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",59
Bedford,Presidential Preference,NA,Democratic,Uncommitted,363
Bedford,Presidential Preference,NA,Democratic,Write-In,0
Bedford,Presidential Preference,NA,Republican,"Bauer, Gary",3
Bedford,Presidential Preference,NA,Republican,"Bush, George W.",369
Bedford,Presidential Preference,NA,Republican,"Forbes, Steve",2
Bedford,Presidential Preference,NA,Republican,"Hatch, Orrin",2
Bedford,Presidential Preference,NA,Republican,"Keyes, Alan",44
Bedford,Presidential Preference,NA,Republican,"McCain, John",78
Bedford,Presidential Preference,NA,Republican,Uncommitted,7
Bedford,Presidential Preference,NA,Republican,Write-In,0
Benton,Presidential Preference,NA,Democratic,"Bradley, Bill",72
Benton,Presidential Preference,NA,Democratic,"Gore, Al",1409
Benton,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",15
Benton,Presidential Preference,NA,Democratic,Uncommitted,31
Benton,Presidential Preference,NA,Democratic,Write-In,0
Benton,Presidential Preference,NA,Republican,"Bauer, Gary",1
Benton,Presidential Preference,NA,Republican,"Bush, George W.",466
Benton,Presidential Preference,NA,Republican,"Forbes, Steve",5
Benton,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Benton,Presidential Preference,NA,Republican,"Keyes, Alan",38
Benton,Presidential Preference,NA,Republican,"McCain, John",119
Benton,Presidential Preference,NA,Republican,Uncommitted,2
Benton,Presidential Preference,NA,Republican,Write-In,0
Bledsoe,Presidential Preference,NA,Democratic,"Bradley, Bill",17
Bledsoe,Presidential Preference,NA,Democratic,"Gore, Al",454
Bledsoe,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",2
Bledsoe,Presidential Preference,NA,Democratic,Uncommitted,6
Bledsoe,Presidential Preference,NA,Democratic,Write-In,0
Bledsoe,Presidential Preference,NA,Republican,"Bauer, Gary",1
Bledsoe,Presidential Preference,NA,Republican,"Bush, George W.",462
Bledsoe,Presidential Preference,NA,Republican,"Forbes, Steve",3
Bledsoe,Presidential Preference,NA,Republican,"Hatch, Orrin",2
Bledsoe,Presidential Preference,NA,Republican,"Keyes, Alan",30
Bledsoe,Presidential Preference,NA,Republican,"McCain, John",35
Bledsoe,Presidential Preference,NA,Republican,Uncommitted,4
Bledsoe,Presidential Preference,NA,Republican,Write-In,0
Blount,Presidential Preference,NA,Democratic,"Bradley, Bill",113
Blount,Presidential Preference,NA,Democratic,"Gore, Al",2174
Blount,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",8
Blount,Presidential Preference,NA,Democratic,Uncommitted,30
Blount,Presidential Preference,NA,Democratic,Write-In,0
Blount,Presidential Preference,NA,Republican,"Bauer, Gary",70
Blount,Presidential Preference,NA,Republican,"Bush, George W.",6911
Blount,Presidential Preference,NA,Republican,"Forbes, Steve",57
Blount,Presidential Preference,NA,Republican,"Hatch, Orrin",5
Blount,Presidential Preference,NA,Republican,"Keyes, Alan",518
Blount,Presidential Preference,NA,Republican,"McCain, John",1412
Blount,Presidential Preference,NA,Republican,Uncommitted,78
Blount,Presidential Preference,NA,Republican,Write-In,0
Bradley,Presidential Preference,NA,Democratic,"Bradley, Bill",101
Bradley,Presidential Preference,NA,Democratic,"Gore, Al",1480
Bradley,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",17
Bradley,Presidential Preference,NA,Democratic,Uncommitted,21
Bradley,Presidential Preference,NA,Democratic,Write-In,2
Bradley,Presidential Preference,NA,Republican,"Bauer, Gary",8
Bradley,Presidential Preference,NA,Republican,"Bush, George W.",3533
Bradley,Presidential Preference,NA,Republican,"Forbes, Steve",28
Bradley,Presidential Preference,NA,Republican,"Hatch, Orrin",3
Bradley,Presidential Preference,NA,Republican,"Keyes, Alan",315
Bradley,Presidential Preference,NA,Republican,"McCain, John",715
Bradley,Presidential Preference,NA,Republican,Uncommitted,16
Bradley,Presidential Preference,NA,Republican,Write-In,0
Campbell,Presidential Preference,NA,Democratic,"Bradley, Bill",40
Campbell,Presidential Preference,NA,Democratic,"Gore, Al",1127
Campbell,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",4
Campbell,Presidential Preference,NA,Democratic,Uncommitted,11
Campbell,Presidential Preference,NA,Democratic,Write-In,0
Campbell,Presidential Preference,NA,Republican,"Bauer, Gary",12
Campbell,Presidential Preference,NA,Republican,"Bush, George W.",970
Campbell,Presidential Preference,NA,Republican,"Forbes, Steve",5
Campbell,Presidential Preference,NA,Republican,"Hatch, Orrin",0
Campbell,Presidential Preference,NA,Republican,"Keyes, Alan",49
Campbell,Presidential Preference,NA,Republican,"McCain, John",137
Campbell,Presidential Preference,NA,Republican,Uncommitted,12
Campbell,Presidential Preference,NA,Republican,Write-In,0
Cannon,Presidential Preference,NA,Democratic,"Bradley, Bill",22
Cannon,Presidential Preference,NA,Democratic,"Gore, Al",801
Cannon,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",5
Cannon,Presidential Preference,NA,Democratic,Uncommitted,9
Cannon,Presidential Preference,NA,Democratic,Write-In,0
Cannon,Presidential Preference,NA,Republican,"Bauer, Gary",1
Cannon,Presidential Preference,NA,Republican,"Bush, George W.",246
Cannon,Presidential Preference,NA,Republican,"Forbes, Steve",1
Cannon,Presidential Preference,NA,Republican,"Hatch, Orrin",0
Cannon,Presidential Preference,NA,Republican,"Keyes, Alan",25
Cannon,Presidential Preference,NA,Republican,"McCain, John",56
Cannon,Presidential Preference,NA,Republican,Uncommitted,1
Cannon,Presidential Preference,NA,Republican,Write-In,0
Carroll,Presidential Preference,NA,Democratic,"Bradley, Bill",26
Carroll,Presidential Preference,NA,Democratic,"Gore, Al",991
Carroll,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",3
Carroll,Presidential Preference,NA,Democratic,Uncommitted,8
Carroll,Presidential Preference,NA,Democratic,Write-In,0
Carroll,Presidential Preference,NA,Republican,"Bauer, Gary",4
Carroll,Presidential Preference,NA,Republican,"Bush, George W.",739
Carroll,Presidential Preference,NA,Republican,"Forbes, Steve",1
Carroll,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Carroll,Presidential Preference,NA,Republican,"Keyes, Alan",34
Carroll,Presidential Preference,NA,Republican,"McCain, John",108
Carroll,Presidential Preference,NA,Republican,Uncommitted,4
Carroll,Presidential Preference,NA,Republican,Write-In,0
Carter,Presidential Preference,NA,Democratic,"Bradley, Bill",24
Carter,Presidential Preference,NA,Democratic,"Gore, Al",589
Carter,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",3
Carter,Presidential Preference,NA,Democratic,Uncommitted,11
Carter,Presidential Preference,NA,Democratic,Write-In,0
Carter,Presidential Preference,NA,Republican,"Bauer, Gary",17
Carter,Presidential Preference,NA,Republican,"Bush, George W.",2323
Carter,Presidential Preference,NA,Republican,"Forbes, Steve",21
Carter,Presidential Preference,NA,Republican,"Hatch, Orrin",8
Carter,Presidential Preference,NA,Republican,"Keyes, Alan",198
Carter,Presidential Preference,NA,Republican,"McCain, John",537
Carter,Presidential Preference,NA,Republican,Uncommitted,28
Carter,Presidential Preference,NA,Republican,Write-In,0
Cheatham,Presidential Preference,NA,Democratic,"Bradley, Bill",42
Cheatham,Presidential Preference,NA,Democratic,"Gore, Al",1100
Cheatham,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",2
Cheatham,Presidential Preference,NA,Democratic,Uncommitted,10
Cheatham,Presidential Preference,NA,Democratic,Write-In,1
Cheatham,Presidential Preference,NA,Republican,"Bauer, Gary",7
Cheatham,Presidential Preference,NA,Republican,"Bush, George W.",802
Cheatham,Presidential Preference,NA,Republican,"Forbes, Steve",2
Cheatham,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Cheatham,Presidential Preference,NA,Republican,"Keyes, Alan",145
Cheatham,Presidential Preference,NA,Republican,"McCain, John",154
Cheatham,Presidential Preference,NA,Republican,Uncommitted,3
Cheatham,Presidential Preference,NA,Republican,Write-In,1
Chester,Presidential Preference,NA,Democratic,"Bradley, Bill",12
Chester,Presidential Preference,NA,Democratic,"Gore, Al",437
Chester,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",1
Chester,Presidential Preference,NA,Democratic,Uncommitted,0
Chester,Presidential Preference,NA,Democratic,Write-In,0
Chester,Presidential Preference,NA,Republican,"Bauer, Gary",6
Chester,Presidential Preference,NA,Republican,"Bush, George W.",436
Chester,Presidential Preference,NA,Republican,"Forbes, Steve",0
Chester,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Chester,Presidential Preference,NA,Republican,"Keyes, Alan",6
Chester,Presidential Preference,NA,Republican,"McCain, John",37
Chester,Presidential Preference,NA,Republican,Uncommitted,4
Chester,Presidential Preference,NA,Republican,Write-In,0
Claiborne,Presidential Preference,NA,Democratic,"Bradley, Bill",32
Claiborne,Presidential Preference,NA,Democratic,"Gore, Al",493
Claiborne,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",3
Claiborne,Presidential Preference,NA,Democratic,Uncommitted,4
Claiborne,Presidential Preference,NA,Democratic,Write-In,0
Claiborne,Presidential Preference,NA,Republican,"Bauer, Gary",5
Claiborne,Presidential Preference,NA,Republican,"Bush, George W.",740
Claiborne,Presidential Preference,NA,Republican,"Forbes, Steve",3
Claiborne,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Claiborne,Presidential Preference,NA,Republican,"Keyes, Alan",36
Claiborne,Presidential Preference,NA,Republican,"McCain, John",70
Claiborne,Presidential Preference,NA,Republican,Uncommitted,6
Claiborne,Presidential Preference,NA,Republican,Write-In,0
Clay,Presidential Preference,NA,Democratic,"Bradley, Bill",7
Clay,Presidential Preference,NA,Democratic,"Gore, Al",389
Clay,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",0
Clay,Presidential Preference,NA,Democratic,Uncommitted,7
Clay,Presidential Preference,NA,Democratic,Write-In,0
Clay,Presidential Preference,NA,Republican,"Bauer, Gary",5
Clay,Presidential Preference,NA,Republican,"Bush, George W.",163
Clay,Presidential Preference,NA,Republican,"Forbes, Steve",2
Clay,Presidential Preference,NA,Republican,"Hatch, Orrin",0
Clay,Presidential Preference,NA,Republican,"Keyes, Alan",6
Clay,Presidential Preference,NA,Republican,"McCain, John",22
Clay,Presidential Preference,NA,Republican,Uncommitted,2
Clay,Presidential Preference,NA,Republican,Write-In,0
Cocke,Presidential Preference,NA,Democratic,"Bradley, Bill",17
Cocke,Presidential Preference,NA,Democratic,"Gore, Al",328
Cocke,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",3
Cocke,Presidential Preference,NA,Democratic,Uncommitted,7
Cocke,Presidential Preference,NA,Democratic,Write-In,0
Cocke,Presidential Preference,NA,Republican,"Bauer, Gary",14
Cocke,Presidential Preference,NA,Republican,"Bush, George W.",1749
Cocke,Presidential Preference,NA,Republican,"Forbes, Steve",12
Cocke,Presidential Preference,NA,Republican,"Hatch, Orrin",3
Cocke,Presidential Preference,NA,Republican,"Keyes, Alan",51
Cocke,Presidential Preference,NA,Republican,"McCain, John",304
Cocke,Presidential Preference,NA,Republican,Uncommitted,43
Cocke,Presidential Preference,NA,Republican,Write-In,0
Coffee,Presidential Preference,NA,Democratic,"Bradley, Bill",114
Coffee,Presidential Preference,NA,Democratic,"Gore, Al",2168
Coffee,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",11
Coffee,Presidential Preference,NA,Democratic,Uncommitted,37
Coffee,Presidential Preference,NA,Democratic,Write-In,0
Coffee,Presidential Preference,NA,Republican,"Bauer, Gary",6
Coffee,Presidential Preference,NA,Republican,"Bush, George W.",1112
Coffee,Presidential Preference,NA,Republican,"Forbes, Steve",8
Coffee,Presidential Preference,NA,Republican,"Hatch, Orrin",2
Coffee,Presidential Preference,NA,Republican,"Keyes, Alan",116
Coffee,Presidential Preference,NA,Republican,"McCain, John",402
Coffee,Presidential Preference,NA,Republican,Uncommitted,1
Coffee,Presidential Preference,NA,Republican,Write-In,0
Crockett,Presidential Preference,NA,Democratic,"Bradley, Bill",17
Crockett,Presidential Preference,NA,Democratic,"Gore, Al",458
Crockett,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",1
Crockett,Presidential Preference,NA,Democratic,Uncommitted,4
Crockett,Presidential Preference,NA,Democratic,Write-In,0
Crockett,Presidential Preference,NA,Republican,"Bauer, Gary",3
Crockett,Presidential Preference,NA,Republican,"Bush, George W.",325
Crockett,Presidential Preference,NA,Republican,"Forbes, Steve",1
Crockett,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Crockett,Presidential Preference,NA,Republican,"Keyes, Alan",12
Crockett,Presidential Preference,NA,Republican,"McCain, John",27
Crockett,Presidential Preference,NA,Republican,Uncommitted,1
Crockett,Presidential Preference,NA,Republican,Write-In,0
Cumberland,Presidential Preference,NA,Democratic,"Bradley, Bill",102
Cumberland,Presidential Preference,NA,Democratic,"Gore, Al",1666
Cumberland,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",8
Cumberland,Presidential Preference,NA,Democratic,Uncommitted,36
Cumberland,Presidential Preference,NA,Democratic,Write-In,1
Cumberland,Presidential Preference,NA,Republican,"Bauer, Gary",31
Cumberland,Presidential Preference,NA,Republican,"Bush, George W.",2335
Cumberland,Presidential Preference,NA,Republican,"Forbes, Steve",7
Cumberland,Presidential Preference,NA,Republican,"Hatch, Orrin",4
Cumberland,Presidential Preference,NA,Republican,"Keyes, Alan",114
Cumberland,Presidential Preference,NA,Republican,"McCain, John",507
Cumberland,Presidential Preference,NA,Republican,Uncommitted,15
Cumberland,Presidential Preference,NA,Republican,Write-In,0
Davidson,Presidential Preference,NA,Democratic,"Bradley, Bill",1093
Davidson,Presidential Preference,NA,Democratic,"Gore, Al",24421
Davidson,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",61
Davidson,Presidential Preference,NA,Democratic,Uncommitted,218
Davidson,Presidential Preference,NA,Democratic,Write-In,0
Davidson,Presidential Preference,NA,Republican,"Bauer, Gary",100
Davidson,Presidential Preference,NA,Republican,"Bush, George W.",11187
Davidson,Presidential Preference,NA,Republican,"Forbes, Steve",49
Davidson,Presidential Preference,NA,Republican,"Hatch, Orrin",10
Davidson,Presidential Preference,NA,Republican,"Keyes, Alan",1897
Davidson,Presidential Preference,NA,Republican,"McCain, John",2289
Davidson,Presidential Preference,NA,Republican,Uncommitted,50
Davidson,Presidential Preference,NA,Republican,Write-In,0
DeKalb,Presidential Preference,NA,Democratic,"Bradley, Bill",137
DeKalb,Presidential Preference,NA,Democratic,"Gore, Al",1621
DeKalb,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",6
DeKalb,Presidential Preference,NA,Democratic,Uncommitted,58
DeKalb,Presidential Preference,NA,Democratic,Write-In,4
DeKalb,Presidential Preference,NA,Republican,"Bauer, Gary",1
DeKalb,Presidential Preference,NA,Republican,"Bush, George W.",256
DeKalb,Presidential Preference,NA,Republican,"Forbes, Steve",0
DeKalb,Presidential Preference,NA,Republican,"Hatch, Orrin",0
DeKalb,Presidential Preference,NA,Republican,"Keyes, Alan",30
DeKalb,Presidential Preference,NA,Republican,"McCain, John",43
DeKalb,Presidential Preference,NA,Republican,Uncommitted,1
DeKalb,Presidential Preference,NA,Republican,Write-In,0
Decatur,Presidential Preference,NA,Democratic,"Bradley, Bill",16
Decatur,Presidential Preference,NA,Democratic,"Gore, Al",565
Decatur,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",0
Decatur,Presidential Preference,NA,Democratic,Uncommitted,2
Decatur,Presidential Preference,NA,Democratic,Write-In,0
Decatur,Presidential Preference,NA,Republican,"Bauer, Gary",0
Decatur,Presidential Preference,NA,Republican,"Bush, George W.",313
Decatur,Presidential Preference,NA,Republican,"Forbes, Steve",0
Decatur,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Decatur,Presidential Preference,NA,Republican,"Keyes, Alan",14
Decatur,Presidential Preference,NA,Republican,"McCain, John",20
Decatur,Presidential Preference,NA,Republican,Uncommitted,0
Decatur,Presidential Preference,NA,Republican,Write-In,0
Dickson,Presidential Preference,NA,Democratic,"Bradley, Bill",45
Dickson,Presidential Preference,NA,Democratic,"Gore, Al",1600
Dickson,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",6
Dickson,Presidential Preference,NA,Democratic,Uncommitted,21
Dickson,Presidential Preference,NA,Democratic,Write-In,0
Dickson,Presidential Preference,NA,Republican,"Bauer, Gary",6
Dickson,Presidential Preference,NA,Republican,"Bush, George W.",845
Dickson,Presidential Preference,NA,Republican,"Forbes, Steve",7
Dickson,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Dickson,Presidential Preference,NA,Republican,"Keyes, Alan",126
Dickson,Presidential Preference,NA,Republican,"McCain, John",178
Dickson,Presidential Preference,NA,Republican,Uncommitted,4
Dickson,Presidential Preference,NA,Republican,Write-In,0
Dyer,Presidential Preference,NA,Democratic,"Bradley, Bill",48
Dyer,Presidential Preference,NA,Democratic,"Gore, Al",871
Dyer,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",5
Dyer,Presidential Preference,NA,Democratic,Uncommitted,12
Dyer,Presidential Preference,NA,Democratic,Write-In,0
Dyer,Presidential Preference,NA,Republican,"Bauer, Gary",1
Dyer,Presidential Preference,NA,Republican,"Bush, George W.",784
Dyer,Presidential Preference,NA,Republican,"Forbes, Steve",3
Dyer,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Dyer,Presidential Preference,NA,Republican,"Keyes, Alan",49
Dyer,Presidential Preference,NA,Republican,"McCain, John",112
Dyer,Presidential Preference,NA,Republican,Uncommitted,4
Dyer,Presidential Preference,NA,Republican,Write-In,0
Fayette,Presidential Preference,NA,Democratic,"Bradley, Bill",24
Fayette,Presidential Preference,NA,Democratic,"Gore, Al",773
Fayette,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",6
Fayette,Presidential Preference,NA,Democratic,Uncommitted,4
Fayette,Presidential Preference,NA,Democratic,Write-In,0
Fayette,Presidential Preference,NA,Republican,"Bauer, Gary",7
Fayette,Presidential Preference,NA,Republican,"Bush, George W.",779
Fayette,Presidential Preference,NA,Republican,"Forbes, Steve",6
Fayette,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Fayette,Presidential Preference,NA,Republican,"Keyes, Alan",58
Fayette,Presidential Preference,NA,Republican,"McCain, John",96
Fayette,Presidential Preference,NA,Republican,Uncommitted,7
Fayette,Presidential Preference,NA,Republican,Write-In,0
Fentress,Presidential Preference,NA,Democratic,"Bradley, Bill",12
Fentress,Presidential Preference,NA,Democratic,"Gore, Al",410
Fentress,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",5
Fentress,Presidential Preference,NA,Democratic,Uncommitted,1
Fentress,Presidential Preference,NA,Democratic,Write-In,0
Fentress,Presidential Preference,NA,Republican,"Bauer, Gary",3
Fentress,Presidential Preference,NA,Republican,"Bush, George W.",416
Fentress,Presidential Preference,NA,Republican,"Forbes, Steve",1
Fentress,Presidential Preference,NA,Republican,"Hatch, Orrin",0
Fentress,Presidential Preference,NA,Republican,"Keyes, Alan",20
Fentress,Presidential Preference,NA,Republican,"McCain, John",47
Fentress,Presidential Preference,NA,Republican,Uncommitted,2
Fentress,Presidential Preference,NA,Republican,Write-In,1
Franklin,Presidential Preference,NA,Democratic,"Bradley, Bill",304
Franklin,Presidential Preference,NA,Democratic,"Gore, Al",2604
Franklin,Presidential Preference,NA,Democratic,"LaRouche, Jr., Lyndon H.",20
Franklin,Presidential Preference,NA,Democratic,Uncommitted,120
Franklin,Presidential Preference,NA,Democratic,Write-In,0
Franklin,Presidential Preference,NA,Republican,"Bauer, Gary",1
Franklin,Presidential Preference,NA,Republican,"Bush, George W.",594
Franklin,Presidential Preference,NA,Republican,"Forbes, Steve",14
Franklin,Presidential Preference,NA,Republican,"Hatch, Orrin",1
Franklin,Presidential Preference,NA,Republican,"Keyes, Alan",46
Franklin,Presidential Preference,NA,Republican,"McCain, John",159
Franklin,Presidential Preference,NA,Republican,Uncommitted,4
Franklin,Presidential Preference,NA,Republican,Write-In,0
