county,office,district,party,candidate,votes
ANDERSON,Presidential Preference,NA,Democratic,Bernie Sanders,1845
ANDERSON,Presidential Preference,NA,Democratic,Hillary Clinton,2328
ANDERSON,Presidential Preference,NA,Democratic,Martin J. O'Malley,51
ANDERSON,Presidential Preference,NA,Democratic,Uncommitted,32
ANDERSON,Presidential Preference,NA,Republican,Ben Carson,862
ANDERSON,Presidential Preference,NA,Republican,Carly Fiorina,15
ANDERSON,Presidential Preference,NA,Republican,Chris Christie,12
ANDERSON,Presidential Preference,NA,Republican,Donald J. Trump,4299
ANDERSON,Presidential Preference,NA,Republican,George Pataki,5
ANDERSON,Presidential Preference,NA,Republican,Jeb Bush,122
ANDERSON,Presidential Preference,NA,Republican,Jim Gilmore,2
ANDERSON,Presidential Preference,NA,Republican,John R. Kasich,563
ANDERSON,Presidential Preference,NA,Republican,Lindsey O. Graham,4
ANDERSON,Presidential Preference,NA,Republican,Marco Rubio,2340
ANDERSON,Presidential Preference,NA,Republican,Mike Huckabee,30
ANDERSON,Presidential Preference,NA,Republican,Rand Paul,24
ANDERSON,Presidential Preference,NA,Republican,Rick Santorum,10
ANDERSON,Presidential Preference,NA,Republican,Ted Cruz,2450
ANDERSON,Presidential Preference,NA,Republican,Uncommitted,14
BEDFORD,Presidential Preference,NA,Democratic,Bernie Sanders,526
BEDFORD,Presidential Preference,NA,Democratic,Hillary Clinton,1208
BEDFORD,Presidential Preference,NA,Democratic,Martin J. O'Malley,18
BEDFORD,Presidential Preference,NA,Democratic,Uncommitted,34
BEDFORD,Presidential Preference,NA,Republican,Ben Carson,475
BEDFORD,Presidential Preference,NA,Republican,Carly Fiorina,3
BEDFORD,Presidential Preference,NA,Republican,Chris Christie,5
BEDFORD,Presidential Preference,NA,Republican,Donald J. Trump,3084
BEDFORD,Presidential Preference,NA,Republican,George Pataki,0
BEDFORD,Presidential Preference,NA,Republican,Jeb Bush,39
BEDFORD,Presidential Preference,NA,Republican,Jim Gilmore,5
BEDFORD,Presidential Preference,NA,Republican,John R. Kasich,200
BEDFORD,Presidential Preference,NA,Republican,Lindsey O. Graham,2
BEDFORD,Presidential Preference,NA,Republican,Marco Rubio,821
BEDFORD,Presidential Preference,NA,Republican,Mike Huckabee,13
BEDFORD,Presidential Preference,NA,Republican,Rand Paul,8
